Average_Grade,Study_Efficiency,Parent_Education,Student_Wellbeing
5.333333333333333,2.0,3.0,5.0
7.0,0.5,2.0,3.0
9.0,1.0,2.5,3.3333333333333335
9.0,1.0,1.5,4.333333333333333
7.333333333333333,0.5,1.0,4.0
13.0,0.6666666666666666,2.0,2.6666666666666665
12.0,1.0,3.0,4.0
13.0,2.0,1.5,4.0
18.0,2.0,4.0,2.6666666666666665
17.0,0.25,4.0,4.666666666666667
17.666666666666668,2.0,3.0,3.6666666666666665
3.0,2.0,2.0,3.6666666666666665
10.666666666666666,0.1111111111111111,1.5,2.0
13.0,0.16666666666666666,4.0,2.6666666666666665
13.0,0.2,1.0,3.3333333333333335
8.666666666666666,0.4,2.0,2.0
12.0,3.0,2.0,4.0
1.6666666666666667,2.0,3.0,4.333333333333333
9.666666666666666,0.6666666666666666,1.0,3.3333333333333335
1.6666666666666667,1.0,1.0,4.0
18.0,4.0,3.0,3.6666666666666665
11.333333333333334,0.3333333333333333,1.5,3.3333333333333335
9.666666666666666,0.6666666666666666,1.0,3.3333333333333335
11.333333333333334,2.0,1.5,3.0
2.6666666666666665,2.0,1.0,3.0
14.333333333333334,0.5,2.0,3.3333333333333335
10.666666666666666,0.4,3.5,3.6666666666666665
10.0,2.0,3.0,4.333333333333333
12.0,0.6666666666666666,4.0,4.0
14.666666666666666,2.0,2.5,2.6666666666666665
13.666666666666666,0.3333333333333333,1.0,3.0
18.0,3.0,1.0,4.0
15.333333333333334,2.0,1.5,4.0
12.666666666666666,0.2857142857142857,3.0,3.3333333333333335
14.666666666666666,0.4,4.0,2.0
13.0,2.0,1.5,2.6666666666666665
9.0,2.0,2.0,3.0
15.666666666666666,3.0,4.0,3.6666666666666665
8.333333333333334,1.0,1.0,2.6666666666666665
10.0,1.0,2.5,3.6666666666666665
4.0,2.0,4.0,3.3333333333333335
9.666666666666666,0.25,1.5,3.3333333333333335
11.0,0.3333333333333333,2.0,3.3333333333333335
8.0,0.2,1.5,3.0
16.333333333333332,3.0,4.0,3.3333333333333335
11.0,0.6,1.0,3.6666666666666665
8.0,0.4,1.0,3.3333333333333335
13.666666666666666,1.0,4.0,3.6666666666666665
16.0,1.0,3.0,2.0
8.666666666666666,0.18181818181818182,2.0,3.3333333333333335
18.0,0.4,4.0,2.3333333333333335
4.666666666666667,1.0,1.5,4.333333333333333
15.0,0.4,2.5,3.6666666666666665
4.333333333333333,1.0,1.0,4.0
4.666666666666667,1.0,3.0,4.0
15.333333333333334,3.0,2.0,4.0
8.666666666666666,2.0,3.5,3.6666666666666665
8.666666666666666,0.2,4.0,4.333333333333333
10.333333333333334,0.6,2.5,4.666666666666667
15.333333333333334,0.4,2.0,2.6666666666666665
10.666666666666666,0.2857142857142857,1.0,2.3333333333333335
10.0,0.14285714285714285,2.0,2.6666666666666665
10.666666666666666,0.2,2.5,4.333333333333333
